FL_DATE,TAIL_NUM,airport_A,inbound_arr_delay,inbound_weather_delay,inbound_nas_delay,inbound_sched_arr,inbound_actual_arr,inbound_cancelled,airport_B,outbound_dep_delay,outbound_weather_delay,outbound_nas_delay,outbound_sched_dep,outbound_actual_dep,outbound_cancelled,connection_minutes,inbound_disrupted,outbound_disrupted,CASCADING_DELAY,month,A_weather_delay_rate,A_nas_delay_rate,B_weather_delay_rate,B_nas_delay_rate
1/2/2025 12:00:00 AM,N909NN,FAT,-13.0,,,1112,1059.0,0.0,MTJ,-6.0,,,1229,1223.0,0.0,117.0,0,0,0,1,0.011654135338345865,0.04548872180451128,0.0,0.02702702702702703
1/2/2025 12:00:00 AM,N909NN,MTJ,-12.0,,,1758,1746.0,0.0,ORD,-3.0,,,1855,1852.0,0.0,97.0,0,0,0,1,0.0,0.02702702702702703,0.003459102175709171,0.05242357477278986
1/2/2025 12:00:00 AM,N910AU,SAN,6.0,,,1512,1518.0,0.0,TPA,84.0,0.0,0.0,1515,1639.0,0.0,3.0,0,1,0,1,0.010166666666666668,0.082625,0.004519632414369257,0.07718462823725981
1/2/2025 12:00:00 AM,N910AU,SAN,6.0,,,1512,1518.0,0.0,TUS,54.0,0.0,0.0,2230,2324.0,0.0,718.0,0,1,0,1,0.010166666666666668,0.082625,0.00528169014084507,0.033591549295774646
1/2/2025 12:00:00 AM,N910AU,TPA,59.0,0.0,0.0,2130,2229.0,0.0,TUS,54.0,0.0,0.0,2230,2324.0,0.0,100.0,1,1,1,1,0.004519632414369257,0.07718462823725981,0.00528169014084507,0.033591549295774646
1/2/2025 12:00:00 AM,N916NN,RNO,-28.0,,,2009,1941.0,0.0,TUL,-9.0,0.0,40.0,2245,2236.0,0.0,236.0,0,0,0,1,0.008666666666666666,0.021722222222222223,0.015631578947368423,0.04689473684210527
1/2/2025 12:00:00 AM,N916NN,BOS,-34.0,,,1110,1036.0,0.0,RNO,-3.0,,,1219,1216.0,0.0,109.0,0,0,0,1,0.003092406221408966,0.0354711802378774,0.008666666666666666,0.021722222222222223
1/2/2025 12:00:00 AM,N916NN,BOS,-34.0,,,1110,1036.0,0.0,TUL,-9.0,0.0,40.0,2245,2236.0,0.0,1135.0,0,0,0,1,0.003092406221408966,0.0354711802378774,0.015631578947368423,0.04689473684210527
1/2/2025 12:00:00 AM,N917AN,ATL,-16.0,,,1550,1534.0,0.0,CVG,-5.0,,,1702,1657.0,0.0,152.0,0,0,0,1,0.0008865979381443298,0.03461855670103093,0.011168831168831168,0.04857142857142857
1/2/2025 12:00:00 AM,N917UY,CLT,-1.0,,,1735,1734.0,0.0,RDU,-2.0,,,1835,1833.0,0.0,100.0,0,0,0,1,0.0039922991184517176,0.042106596413010434,0.007348203221809169,0.026604708798017348
1/2/2025 12:00:00 AM,N918NN,ORD,-26.0,,,1940,1914.0,0.0,RDU,19.0,,,2055,2114.0,0.0,115.0,0,0,0,1,0.003459102175709171,0.05242357477278986,0.007348203221809169,0.026604708798017348
1/2/2025 12:00:00 AM,N922NN,MTJ,-3.0,,,1544,1541.0,0.0,MSY,-7.0,,,1714,1707.0,0.0,170.0,0,0,0,1,0.0,0.02702702702702703,0.00725,0.06226923076923077
1/2/2025 12:00:00 AM,N922US,SAN,-14.0,,,1944,1930.0,0.0,TUS,-4.0,,,2105,2101.0,0.0,161.0,0,0,0,1,0.010166666666666668,0.082625,0.00528169014084507,0.033591549295774646
1/2/2025 12:00:00 AM,N923AN,PBI,-3.0,,,904,901.0,0.0,MCI,22.0,0.0,0.0,2110,2132.0,0.0,1206.0,0,1,0,1,0.0052253756260434055,0.12125208681135224,0.008677884615384615,0.03125
1/2/2025 12:00:00 AM,N923US,MIA,-17.0,,,826,809.0,0.0,CLT,-5.0,,,1003,958.0,0.0,177.0,0,0,0,1,0.006105167724388033,0.08180417044424297,0.0039922991184517176,0.042106596413010434
1/2/2025 12:00:00 AM,N924NN,BOS,-22.0,,,2144,2122.0,0.0,AUS,-3.0,,,2245,2242.0,0.0,101.0,0,0,0,1,0.003092406221408966,0.0354711802378774,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N924NN,CLE,-23.0,,,1112,1049.0,0.0,AUS,-3.0,,,2245,2242.0,0.0,1133.0,0,0,0,1,0.006324786324786325,0.04985754985754986,0.012212028542303773,0.04724770642201835
1/2/2025 12:00:00 AM,N924NN,CLE,-23.0,,,1112,1049.0,0.0,BOS,-3.0,,,1230,1227.0,0.0,118.0,0,0,0,1,0.006324786324786325,0.04985754985754986,0.003092406221408966,0.0354711802378774
1/2/2025 12:00:00 AM,N925NN,BUR,-31.0,,,1209,1138.0,0.0,DTW,-4.0,,,1310,1306.0,0.0,101.0,0,0,0,1,0.014776119402985075,0.043880597014925374,0.009125,0.029625
1/2/2025 12:00:00 AM,N926AN,FAT,15.0,0.0,0.0,1749,1804.0,0.0,GSO,-4.0,,,1915,1911.0,0.0,166.0,0,0,0,1,0.011654135338345865,0.04548872180451128,0.0027678571428571427,0.020535714285714286
1/2/2025 12:00:00 AM,N926AN,STL,-3.0,,,914,911.0,0.0,FAT,28.0,0.0,0.0,1009,1037.0,0.0,95.0,0,1,0,1,0.01360381861575179,0.026276849642004774,0.011654135338345865,0.04548872180451128
1/2/2025 12:00:00 AM,N926AN,STL,-3.0,,,914,911.0,0.0,GSO,-4.0,,,1915,1911.0,0.0,1001.0,0,0,0,1,0.01360381861575179,0.026276849642004774,0.0027678571428571427,0.020535714285714286
